Time,TOD,Total (W),Phase_A (W),Phase_B (W),Phase_C (W),Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Holiday
2024-02-25 17:00:00,17:00:00,618.0,328.0,176.0,114.0,False,False,False,True,False,False,False,False
2024-02-25 18:00:00,18:00:00,669.0,185.0,313.0,171.0,False,False,False,True,False,False,False,False
2024-02-25 19:00:00,19:00:00,901.0,310.0,410.0,181.0,False,False,False,True,False,False,False,False
2024-02-25 20:00:00,20:00:00,777.0,328.0,266.0,183.0,False,False,False,True,False,False,False,False
2024-02-25 21:00:00,21:00:00,1003.0,276.0,543.0,184.0,False,False,False,True,False,False,False,False
2024-02-25 22:00:00,22:00:00,577.0,204.0,188.0,185.0,False,False,False,True,False,False,False,False
2024-02-25 23:00:00,23:00:00,802.0,325.0,291.0,186.0,False,False,False,True,False,False,False,False
2024-02-26 00:00:00,00:00:00,582.0,207.0,188.0,187.0,False,True,False,False,False,False,False,False
2024-02-26 01:00:00,01:00:00,576.0,206.0,185.0,185.0,False,True,False,False,False,False,False,False
2024-02-26 02:00:00,02:00:00,678.0,204.0,288.0,186.0,False,True,False,False,False,False,False,False
2024-02-26 03:00:00,03:00:00,499.0,123.0,191.0,185.0,False,True,False,False,False,False,False,False
2024-02-26 04:00:00,04:00:00,472.0,90.0,197.0,185.0,False,True,False,False,False,False,False,False
2024-02-26 05:00:00,05:00:00,819.0,319.0,316.0,184.0,False,True,False,False,False,False,False,False
2024-02-26 06:00:00,06:00:00,579.0,90.0,307.0,182.0,False,True,False,False,False,False,False,False
2024-02-26 07:00:00,07:00:00,584.0,275.0,192.0,117.0,False,True,False,False,False,False,False,False
2024-02-26 08:00:00,08:00:00,370.0,85.0,182.0,103.0,False,True,False,False,False,False,False,False
2024-02-26 09:00:00,09:00:00,1236.0,117.0,1015.0,104.0,False,True,False,False,False,False,False,False
2024-02-26 10:00:00,10:00:00,654.0,308.0,242.0,104.0,False,True,False,False,False,False,False,False
2024-02-26 11:00:00,11:00:00,763.0,425.0,234.0,104.0,False,True,False,False,False,False,False,False
2024-02-26 12:00:00,12:00:00,791.0,408.0,280.0,103.0,False,True,False,False,False,False,False,False
2024-02-26 13:00:00,13:00:00,787.0,302.0,382.0,103.0,False,True,False,False,False,False,False,False
2024-02-26 14:00:00,14:00:00,533.0,250.0,178.0,105.0,False,True,False,False,False,False,False,False
2024-02-26 15:00:00,15:00:00,582.0,89.0,386.0,107.0,False,True,False,False,False,False,False,False
2024-02-26 16:00:00,16:00:00,638.0,343.0,190.0,105.0,False,True,False,False,False,False,False,False
2024-02-26 17:00:00,17:00:00,821.0,205.0,508.0,108.0,False,True,False,False,False,False,False,False
2024-02-26 18:00:00,18:00:00,666.0,229.0,276.0,161.0,False,True,False,False,False,False,False,False
2024-02-26 19:00:00,19:00:00,686.0,220.0,286.0,180.0,False,True,False,False,False,False,False,False
2024-02-26 20:00:00,20:00:00,523.0,147.0,192.0,184.0,False,True,False,False,False,False,False,False
2024-02-26 21:00:00,21:00:00,687.0,196.0,307.0,184.0,False,True,False,False,False,False,False,False
2024-02-26 22:00:00,22:00:00,829.0,363.0,281.0,185.0,False,True,False,False,False,False,False,False
2024-02-26 23:00:00,23:00:00,694.0,323.0,186.0,185.0,False,True,False,False,False,False,False,False
2024-02-27 00:00:00,00:00:00,726.0,210.0,331.0,185.0,False,False,False,False,False,True,False,False
2024-02-27 01:00:00,01:00:00,732.0,346.0,201.0,185.0,False,False,False,False,False,True,False,False
2024-02-27 02:00:00,02:00:00,638.0,207.0,246.0,185.0,False,False,False,False,False,True,False,False
2024-02-27 03:00:00,03:00:00,481.0,94.0,203.0,184.0,False,False,False,False,False,True,False,False
2024-02-27 04:00:00,04:00:00,725.0,235.0,306.0,184.0,False,False,False,False,False,True,False,False
2024-02-27 05:00:00,05:00:00,506.0,213.0,110.0,183.0,False,False,False,False,False,True,False,False
2024-02-27 06:00:00,06:00:00,878.0,497.0,200.0,181.0,False,False,False,False,False,True,False,False
2024-02-27 07:00:00,07:00:00,504.0,189.0,195.0,120.0,False,False,False,False,False,True,False,False
2024-02-27 08:00:00,08:00:00,567.0,119.0,342.0,106.0,False,False,False,False,False,True,False,False
2024-02-27 09:00:00,09:00:00,590.0,301.0,184.0,105.0,False,False,False,False,False,True,False,False
2024-02-27 10:00:00,10:00:00,2956.0,750.0,246.0,1960.0,False,False,False,False,False,True,False,False
2024-02-27 11:00:00,11:00:00,2121.0,338.0,487.0,1296.0,False,False,False,False,False,True,False,False
2024-02-27 12:00:00,12:00:00,2371.0,836.0,1429.0,106.0,False,False,False,False,False,True,False,False
2024-02-27 13:00:00,13:00:00,1633.0,216.0,1313.0,104.0,False,False,False,False,False,True,False,False
2024-02-27 14:00:00,14:00:00,962.0,294.0,563.0,105.0,False,False,False,False,False,True,False,False
2024-02-27 15:00:00,15:00:00,931.0,335.0,470.0,126.0,False,False,False,False,False,True,False,False
2024-02-27 16:00:00,16:00:00,846.0,425.0,285.0,136.0,False,False,False,False,False,True,False,False
2024-02-27 17:00:00,17:00:00,507.0,205.0,189.0,113.0,False,False,False,False,False,True,False,False
2024-02-27 18:00:00,18:00:00,1110.0,630.0,326.0,154.0,False,False,False,False,False,True,False,False
2024-02-27 19:00:00,19:00:00,721.0,271.0,270.0,180.0,False,False,False,False,False,True,False,False
2024-02-27 20:00:00,20:00:00,624.0,235.0,205.0,184.0,False,False,False,False,False,True,False,False
2024-02-27 21:00:00,21:00:00,681.0,168.0,328.0,185.0,False,False,False,False,False,True,False,False
2024-02-27 22:00:00,22:00:00,1025.0,510.0,330.0,185.0,False,False,False,False,False,True,False,False
2024-02-27 23:00:00,23:00:00,696.0,294.0,217.0,185.0,False,False,False,False,False,True,False,False
2024-02-28 00:00:00,00:00:00,696.0,189.0,321.0,186.0,False,False,False,False,False,False,True,False
2024-02-28 01:00:00,01:00:00,923.0,420.0,317.0,186.0,False,False,False,False,False,False,True,False
2024-02-28 02:00:00,02:00:00,820.0,335.0,299.0,186.0,False,False,False,False,False,False,True,False
2024-02-28 03:00:00,03:00:00,993.0,572.0,236.0,185.0,False,False,False,False,False,False,True,False
2024-02-28 04:00:00,04:00:00,915.0,261.0,468.0,186.0,False,False,False,False,False,False,True,False
2024-02-28 05:00:00,05:00:00,1051.0,501.0,366.0,184.0,False,False,False,False,False,False,True,False
2024-02-28 06:00:00,06:00:00,1063.0,441.0,439.0,183.0,False,False,False,False,False,False,True,False
2024-02-28 07:00:00,07:00:00,867.0,467.0,290.0,110.0,False,False,False,False,False,False,True,False
2024-02-28 08:00:00,08:00:00,693.0,388.0,201.0,104.0,False,False,False,False,False,False,True,False
2024-02-28 09:00:00,09:00:00,1261.0,860.0,298.0,103.0,False,False,False,False,False,False,True,False
2024-02-28 10:00:00,10:00:00,1339.0,505.0,346.0,488.0,False,False,False,False,False,False,True,False
2024-02-28 11:00:00,11:00:00,3401.0,786.0,278.0,2337.0,False,False,False,False,False,False,True,False
2024-02-28 12:00:00,12:00:00,2112.0,343.0,1251.0,518.0,False,False,False,False,False,False,True,False
2024-02-28 13:00:00,13:00:00,1111.0,274.0,268.0,569.0,False,False,False,False,False,False,True,False
2024-02-28 14:00:00,14:00:00,2698.0,781.0,1314.0,603.0,False,False,False,False,False,False,True,False
2024-02-28 15:00:00,15:00:00,1391.0,351.0,450.0,590.0,False,False,False,False,False,False,True,False
2024-02-28 16:00:00,16:00:00,821.0,412.0,302.0,107.0,False,False,False,False,False,False,True,False
2024-02-28 17:00:00,17:00:00,732.0,308.0,314.0,110.0,False,False,False,False,False,False,True,False
2024-02-28 18:00:00,18:00:00,682.0,342.0,187.0,153.0,False,False,False,False,False,False,True,False
2024-02-28 19:00:00,19:00:00,522.0,155.0,187.0,180.0,False,False,False,False,False,False,True,False
2024-02-28 20:00:00,20:00:00,668.0,200.0,286.0,182.0,False,False,False,False,False,False,True,False
2024-02-28 21:00:00,21:00:00,543.0,170.0,192.0,181.0,False,False,False,False,False,False,True,False
2024-02-28 22:00:00,22:00:00,862.0,294.0,385.0,183.0,False,False,False,False,False,False,True,False
2024-02-28 23:00:00,23:00:00,784.0,302.0,299.0,183.0,False,False,False,False,False,False,True,False
2024-02-29 00:00:00,00:00:00,680.0,297.0,200.0,183.0,False,False,False,False,True,False,False,False
2024-02-29 01:00:00,01:00:00,676.0,290.0,202.0,184.0,False,False,False,False,True,False,False,False
2024-02-29 02:00:00,02:00:00,682.0,183.0,316.0,183.0,False,False,False,False,True,False,False,False
2024-02-29 03:00:00,03:00:00,915.0,325.0,406.0,184.0,False,False,False,False,True,False,False,False
2024-02-29 04:00:00,04:00:00,2018.0,579.0,1255.0,184.0,False,False,False,False,True,False,False,False
2024-02-29 05:00:00,05:00:00,910.0,371.0,355.0,184.0,False,False,False,False,True,False,False,False
2024-02-29 06:00:00,06:00:00,1206.0,285.0,738.0,183.0,False,False,False,False,True,False,False,False
2024-02-29 07:00:00,07:00:00,1483.0,417.0,949.0,117.0,False,False,False,False,True,False,False,False
2024-02-29 08:00:00,08:00:00,467.0,157.0,206.0,104.0,False,False,False,False,True,False,False,False
2024-02-29 09:00:00,09:00:00,831.0,258.0,469.0,104.0,False,False,False,False,True,False,False,False
2024-02-29 10:00:00,10:00:00,1788.0,325.0,257.0,1206.0,False,False,False,False,True,False,False,False
2024-02-29 11:00:00,11:00:00,1990.0,1096.0,404.0,490.0,False,False,False,False,True,False,False,False
2024-02-29 12:00:00,12:00:00,1365.0,595.0,260.0,510.0,False,False,False,False,True,False,False,False
2024-02-29 13:00:00,13:00:00,1673.0,898.0,264.0,511.0,False,False,False,False,True,False,False,False
2024-02-29 14:00:00,14:00:00,1568.0,481.0,945.0,142.0,False,False,False,False,True,False,False,False
2024-02-29 15:00:00,15:00:00,2182.0,351.0,995.0,836.0,False,False,False,False,True,False,False,False
2024-02-29 16:00:00,16:00:00,541.0,242.0,194.0,105.0,False,False,False,False,True,False,False,False
2024-02-29 17:00:00,17:00:00,594.0,179.0,304.0,111.0,False,False,False,False,True,False,False,False
2024-02-29 18:00:00,18:00:00,748.0,314.0,281.0,153.0,False,False,False,False,True,False,False,False
2024-02-29 19:00:00,19:00:00,689.0,279.0,230.0,180.0,False,False,False,False,True,False,False,False
2024-02-29 20:00:00,20:00:00,657.0,178.0,295.0,184.0,False,False,False,False,True,False,False,False
2024-02-29 21:00:00,21:00:00,754.0,378.0,193.0,183.0,False,False,False,False,True,False,False,False
2024-02-29 22:00:00,22:00:00,727.0,285.0,258.0,184.0,False,False,False,False,True,False,False,False
2024-02-29 23:00:00,23:00:00,818.0,233.0,401.0,184.0,False,False,False,False,True,False,False,False
2024-03-01 00:00:00,00:00:00,792.0,410.0,198.0,184.0,True,False,False,False,False,False,False,False
2024-03-01 01:00:00,01:00:00,733.0,222.0,326.0,185.0,True,False,False,False,False,False,False,False
2024-03-01 02:00:00,02:00:00,706.0,222.0,300.0,184.0,True,False,False,False,False,False,False,False
2024-03-01 03:00:00,03:00:00,684.0,302.0,197.0,185.0,True,False,False,False,False,False,False,False
2024-03-01 04:00:00,04:00:00,784.0,400.0,199.0,185.0,True,False,False,False,False,False,False,False
2024-03-01 05:00:00,05:00:00,722.0,283.0,255.0,184.0,True,False,False,False,False,False,False,False
2024-03-01 06:00:00,06:00:00,962.0,408.0,370.0,184.0,True,False,False,False,False,False,False,False
2024-03-01 07:00:00,07:00:00,662.0,169.0,365.0,128.0,True,False,False,False,False,False,False,False
2024-03-01 08:00:00,08:00:00,513.0,198.0,204.0,111.0,True,False,False,False,False,False,False,False
2024-03-01 09:00:00,09:00:00,525.0,165.0,253.0,107.0,True,False,False,False,False,False,False,False
2024-03-01 10:00:00,10:00:00,3249.0,1475.0,967.0,807.0,True,False,False,False,False,False,False,False
2024-03-01 11:00:00,11:00:00,1862.0,393.0,606.0,863.0,True,False,False,False,False,False,False,False
2024-03-01 12:00:00,12:00:00,1289.0,414.0,382.0,493.0,True,False,False,False,False,False,False,False
2024-03-01 13:00:00,13:00:00,1386.0,499.0,286.0,601.0,True,False,False,False,False,False,False,False
2024-03-01 14:00:00,14:00:00,1961.0,344.0,1074.0,543.0,True,False,False,False,False,False,False,False
2024-03-01 15:00:00,15:00:00,1993.0,509.0,961.0,523.0,True,False,False,False,False,False,False,False
2024-03-01 16:00:00,16:00:00,541.0,171.0,267.0,103.0,True,False,False,False,False,False,False,False
2024-03-01 17:00:00,17:00:00,510.0,183.0,214.0,113.0,True,False,False,False,False,False,False,False
2024-03-01 18:00:00,18:00:00,793.0,274.0,366.0,153.0,True,False,False,False,False,False,False,False
2024-03-01 19:00:00,19:00:00,829.0,385.0,261.0,183.0,True,False,False,False,False,False,False,False
2024-03-01 20:00:00,20:00:00,949.0,550.0,218.0,181.0,True,False,False,False,False,False,False,False
2024-03-01 21:00:00,21:00:00,659.0,274.0,201.0,184.0,True,False,False,False,False,False,False,False
2024-03-01 22:00:00,22:00:00,748.0,274.0,289.0,185.0,True,False,False,False,False,False,False,False
2024-03-01 23:00:00,23:00:00,1032.0,224.0,624.0,184.0,True,False,False,False,False,False,False,False
2024-03-02 00:00:00,00:00:00,755.0,187.0,384.0,184.0,False,False,True,False,False,False,False,True
2024-03-02 01:00:00,01:00:00,620.0,232.0,203.0,185.0,False,False,True,False,False,False,False,True
2024-03-02 02:00:00,02:00:00,800.0,307.0,309.0,184.0,False,False,True,False,False,False,False,True
2024-03-02 03:00:00,03:00:00,801.0,418.0,199.0,184.0,False,False,True,False,False,False,False,True
2024-03-02 04:00:00,04:00:00,710.0,330.0,196.0,184.0,False,False,True,False,False,False,False,True
2024-03-02 05:00:00,05:00:00,886.0,396.0,307.0,183.0,False,False,True,False,False,False,False,True
2024-03-02 06:00:00,06:00:00,752.0,215.0,354.0,183.0,False,False,True,False,False,False,False,True
2024-03-02 07:00:00,07:00:00,527.0,173.0,188.0,166.0,False,False,True,False,False,False,False,True
2024-03-02 08:00:00,08:00:00,647.0,278.0,253.0,116.0,False,False,True,False,False,False,False,True
2024-03-02 09:00:00,09:00:00,1086.0,646.0,336.0,104.0,False,False,True,False,False,False,False,True
2024-03-02 10:00:00,10:00:00,644.0,282.0,257.0,105.0,False,False,True,False,False,False,False,True
2024-03-02 11:00:00,11:00:00,894.0,320.0,460.0,114.0,False,False,True,False,False,False,False,True
2024-03-02 12:00:00,12:00:00,633.0,287.0,239.0,107.0,False,False,True,False,False,False,False,True
2024-03-02 13:00:00,13:00:00,755.0,314.0,336.0,105.0,False,False,True,False,False,False,False,True
2024-03-02 14:00:00,14:00:00,775.0,389.0,283.0,103.0,False,False,True,False,False,False,False,True
2024-03-02 15:00:00,15:00:00,627.0,331.0,192.0,104.0,False,False,True,False,False,False,False,True
2024-03-02 16:00:00,16:00:00,699.0,288.0,307.0,104.0,False,False,True,False,False,False,False,True
2024-03-02 17:00:00,17:00:00,521.0,182.0,233.0,106.0,False,False,True,False,False,False,False,True
2024-03-02 18:00:00,18:00:00,770.0,218.0,390.0,162.0,False,False,True,False,False,False,False,True
2024-03-02 19:00:00,19:00:00,762.0,381.0,198.0,183.0,False,False,True,False,False,False,False,True
2024-03-02 20:00:00,20:00:00,662.0,282.0,197.0,183.0,False,False,True,False,False,False,False,True
2024-03-02 21:00:00,21:00:00,1037.0,438.0,415.0,184.0,False,False,True,False,False,False,False,True
2024-03-02 22:00:00,22:00:00,1144.0,643.0,317.0,184.0,False,False,True,False,False,False,False,True
2024-03-02 23:00:00,23:00:00,814.0,342.0,286.0,186.0,False,False,True,False,False,False,False,True
2024-03-03 00:00:00,00:00:00,580.0,193.0,200.0,187.0,False,False,False,True,False,False,False,False
2024-03-03 01:00:00,01:00:00,580.0,197.0,196.0,187.0,False,False,False,True,False,False,False,False
2024-03-03 02:00:00,02:00:00,1045.0,389.0,470.0,186.0,False,False,False,True,False,False,False,False
2024-03-03 03:00:00,03:00:00,872.0,355.0,331.0,186.0,False,False,False,True,False,False,False,False
2024-03-03 04:00:00,04:00:00,873.0,487.0,199.0,187.0,False,False,False,True,False,False,False,False
2024-03-03 05:00:00,05:00:00,745.0,297.0,264.0,184.0,False,False,False,True,False,False,False,False
2024-03-03 06:00:00,06:00:00,853.0,298.0,369.0,186.0,False,False,False,True,False,False,False,False
2024-03-03 07:00:00,07:00:00,635.0,301.0,192.0,142.0,False,False,False,True,False,False,False,False
2024-03-03 08:00:00,08:00:00,493.0,165.0,213.0,115.0,False,False,False,True,False,False,False,False
2024-03-03 09:00:00,09:00:00,1287.0,309.0,866.0,112.0,False,False,False,True,False,False,False,False
2024-03-03 10:00:00,10:00:00,1028.0,244.0,249.0,535.0,False,False,False,True,False,False,False,False
2024-03-03 11:00:00,11:00:00,1993.0,552.0,899.0,542.0,False,False,False,True,False,False,False,False
2024-03-03 12:00:00,12:00:00,844.0,384.0,344.0,116.0,False,False,False,True,False,False,False,False
2024-03-03 13:00:00,13:00:00,1318.0,510.0,303.0,505.0,False,False,False,True,False,False,False,False
2024-03-03 14:00:00,14:00:00,1630.0,411.0,895.0,324.0,False,False,False,True,False,False,False,False
2024-03-03 15:00:00,15:00:00,1804.0,839.0,469.0,496.0,False,False,False,True,False,False,False,False
2024-03-03 16:00:00,16:00:00,1391.0,404.0,883.0,104.0,False,False,False,True,False,False,False,False
2024-03-03 17:00:00,17:00:00,821.0,425.0,283.0,113.0,False,False,False,True,False,False,False,False
2024-03-03 18:00:00,18:00:00,945.0,337.0,420.0,188.0,False,False,False,True,False,False,False,False
2024-03-03 19:00:00,19:00:00,1358.0,191.0,984.0,183.0,False,False,False,True,False,False,False,False
2024-03-03 20:00:00,20:00:00,790.0,249.0,358.0,183.0,False,False,False,True,False,False,False,False
2024-03-03 21:00:00,21:00:00,695.0,231.0,279.0,185.0,False,False,False,True,False,False,False,False
2024-03-03 22:00:00,22:00:00,773.0,324.0,264.0,185.0,False,False,False,True,False,False,False,False
2024-03-03 23:00:00,23:00:00,944.0,459.0,299.0,186.0,False,False,False,True,False,False,False,False
2024-03-04 00:00:00,00:00:00,1078.0,430.0,463.0,185.0,False,True,False,False,False,False,False,False
2024-03-04 01:00:00,01:00:00,924.0,439.0,300.0,185.0,False,True,False,False,False,False,False,False
2024-03-04 02:00:00,02:00:00,938.0,277.0,477.0,184.0,False,True,False,False,False,False,False,False
2024-03-04 03:00:00,03:00:00,908.0,213.0,511.0,184.0,False,True,False,False,False,False,False,False
2024-03-04 04:00:00,04:00:00,1068.0,467.0,416.0,185.0,False,True,False,False,False,False,False,False
