,Power
2805,1332
2806,1431
2807,862
2808,1166
2809,588
2810,2836
2811,3699
2812,778
2813,1090
2814,1426
2815,1248
2816,1297
2817,1410
2818,1816
2819,2188
2820,2365
2821,2123
2822,1218
2823,3216
2824,1074
2825,1067
2826,1247
2827,1105
2828,948
2829,850
2830,465
2831,1361
2832,858
2833,985
2834,819
2835,1341
2836,1325
2837,741
2838,653
2839,587
2840,1157
2841,2280
2842,578
2843,3403
2844,1016
2845,866
2846,1323
2847,748
2848,644
2849,1225
2850,1303
2851,668
2852,674
2853,762
2854,1109
2855,1166
2856,1309
2857,1236
2858,719
2859,607
2860,706
2861,1215
2862,1147
2863,1087
2864,596
2865,1302
2866,1394
2867,1213
2868,1115
2869,1325
2870,409
2871,1283
2872,742
2873,628
2874,795
2875,1283
2876,1153
2877,672
2878,622
2879,574
2880,665
2881,974
2882,1337
2883,1209
2884,724
2885,649
2886,676
2887,1148
2888,947
2889,1265
2890,517
2891,666
2892,1063
2893,1015
2894,1355
2895,1350
2896,911
2897,984
2898,510
2899,458
2900,917
2901,975
2902,1182
2903,647
2904,1366
2905,519
2906,492
2907,487
2908,1077
2909,1197
2910,507
2911,675
2912,380
2913,1002
2914,5327
2915,4398
2916,4134
2917,1088
2918,4770
2919,850
2920,729
2921,765
2922,1028
2923,1258
2924,663
2925,831
2926,989
2927,1154
2928,1456
2929,1380
2930,1322
2931,894
2932,526
2933,1048
2934,1291
2935,642
2936,605
2937,1342
2938,1538
2939,2467
2940,1059
2941,1049
2942,711
2943,4688
2944,661
2945,799
2946,681
2947,1399
2948,1375
2949,875
2950,908
2951,945
2952,1475
2953,721
2954,710
2955,1058
2956,1342
2957,1312
2958,916
2959,841
2960,978
2961,1883
2962,1690
2963,1483
2964,1643
2965,1989
2966,1728
2967,1193
2968,1443
2969,1063
2970,672
2971,622
2972,1023
2973,772
2974,1395
2975,705
2976,824
2977,702
2978,993
2979,1156
2980,1267
2981,642
2982,793
2983,496
2984,1220
2985,1010
2986,1054
2987,940
2988,616
2989,2907
2990,1172
2991,1733
2992,596
2993,1468
2994,1147
2995,734
2996,704
2997,1217
2998,1377
2999,801
3000,1050
3001,885
3002,698
3003,550
3004,1325
3005,1194
3006,616
3007,505
3008,845
3009,1011
3010,660
3011,818
3012,5210
3013,5523
3014,5397
3015,810
3016,644
3017,570
3018,1258
3019,1098
3020,629
3021,523
3022,963
3023,1239
3024,1331
3025,1374
3026,982
3027,875
3028,1344
3029,1356
3030,1295
3031,801
3032,626
3033,1737
3034,2588
3035,5013
3036,4526
3037,1271
3038,1758
3039,1926
3040,601
3041,609
3042,1498
3043,980
3044,1038
3045,904
3046,702
3047,1248
3048,1051
3049,1104
3050,1452
3051,589
3052,583
3053,849
3054,1167
3055,1092
3056,779
3057,483
3058,769
3059,1169
3060,1102
3061,485
3062,539
3063,1276
3064,1165
3065,638
3066,849
3067,1201
3068,974
3069,1031
3070,678
3071,759
3072,767
3073,717
3074,1077
3075,1167
3076,1226
3077,1368
3078,1392
3079,464
3080,1248
3081,1733
3082,1527
3083,3392
3084,5743
3085,1290
3086,2335
3087,495
3088,1010
3089,1222
3090,628
3091,546
3092,604
3093,1082
3094,1308
3095,753
3096,1371
3097,734
3098,1029
3099,921
3100,1215
3101,1403
3102,810
3103,933
3104,1461
3105,1237
3106,4153
3107,6231
3108,1312
3109,1729
3110,2735
3111,1841
3112,970
3113,786
3114,1406
3115,1334
3116,910
3117,749
3118,779
3119,1430
3120,979
3121,1063
3122,632
3123,1201
3124,1352
3125,874
3126,556
3127,714
3128,1021
3129,1862
3130,1157
3131,2338
3132,1461
3133,3361
3134,1770
3135,1337
3136,924
3137,1069
3138,1225
3139,1439
3140,722
3141,715
3142,1396
3143,1504
3144,1006
3145,800
3146,1480
3147,1190
3148,897
3149,965
3150,733
3151,1468
3152,1037
3153,713
3154,1075
3155,2188
3156,2365
3157,2045
3158,2114
3159,1062
3160,729
3161,1269
3162,1345
3163,909
3164,812
3165,980
3166,1229
3167,1385
3168,1217
3169,577
3170,664
3171,673
3172,1378
3173,1179
3174,927
3175,537
3176,1088
3177,1792
3178,2884
3179,4452
3180,5124
3181,4793
3182,4751
3183,978
3184,1498
3185,1419
3186,1501
3187,1418
3188,599
3189,594
3190,572
3191,1291
3192,831
3193,828
3194,1019
3195,1280
3196,1185
3197,725
3198,746
3199,1127
3200,1391
3201,454
3202,1563
3203,4454
3204,2602
3205,1546
3206,970
3207,4428
3208,1566
3209,1095
3210,1383
3211,627
3212,1135
3213,903
3214,1206
3215,1086
3216,1251
3217,735
3218,1247
3219,1475
3220,592
3221,793
3222,851
3223,1300
3224,1546
3225,580
3226,650
3227,1164
3228,1085
3229,497
3230,593
3231,1090
3232,3440
3233,1221
3234,486
3235,528
3236,640
3237,1265
3238,1371
3239,839
3240,843
3241,1393
3242,1676
3243,725
3244,1251
3245,1259
3246,762
3247,574
3248,783
3249,1303
3250,4806
3251,1348
3252,1752
3253,5739
3254,4544
3255,1112
3256,1282
3257,1293
3258,774
3259,646
3260,1217
3261,1220
3262,869
3263,664
3264,1448
3265,1004
3266,879
3267,786
3268,1461
3269,1157
3270,680
3271,526
3272,945
3273,1376
3274,1618
3275,1853
3276,1904
3277,1555
3278,1547
3279,5327
3280,2279
3281,961
3282,1024
3283,994
3284,847
3285,881
3286,924
3287,1960
3288,1353
3289,780
3290,861
3291,654
3292,1276
3293,1241
3294,540
3295,934
3296,1161
3297,1153
3298,3078
3299,1000
3300,782
3301,1319
3302,1162
3303,2734
3304,983
3305,700
3306,1094
3307,1270
3308,610
3309,816
3310,1033
3311,1548
3312,1248
3313,703
3314,698
3315,1229
3316,1190
3317,905
3318,991
3319,637
3320,1267
3321,1134
3322,2039
3323,1033
3324,3746
3325,1333
3326,1612
3327,909
3328,644
3329,1001
3330,1547
3331,1324
3332,601
3333,836
3334,1020
3335,1401
3336,1466
3337,1205
3338,742
3339,595
3340,1167
3341,1098
3342,960
3343,627
3344,707
3345,1166
3346,1087
3347,638
3348,760
3349,426
3350,1032
3351,1204
3352,1094
3353,1443
3354,616
3355,1019
3356,1134
3357,743
3358,583
3359,853
3360,998
3361,1099
3362,656
3363,784
3364,1246
3365,1240
3366,1373
3367,619
3368,600
3369,1391
3370,1407
3371,1141
3372,818
3373,1111
3374,1104
3375,980
3376,671
3377,411
3378,820
3379,1175
3380,1184
3381,1004
3382,722
3383,1441
3384,1374
3385,1217
3386,852
3387,888
3388,791
3389,1304
3390,1299
3391,595
3392,788
3393,591
3394,1085
3395,1115
3396,647
3397,541
3398,999
3399,982
3400,694
3401,1482
3402,1077
3403,1241
3404,1313
3405,1114
3406,766
3407,702
3408,1548
3409,1231
3410,759
3411,827
3412,887
3413,1345
3414,1050
3415,519
3416,584
3417,1064
3418,1430
3419,1021
3420,1962
3421,1492
3422,1919
3423,1271
3424,563
3425,893
3426,618
3427,1178
3428,1027
3429,459
3430,719
3431,770
3432,1238
3433,744
3434,655
3435,610
3436,1331
3437,1463
3438,858
3439,843
3440,1153
3441,1828
3442,1690
3443,3745
3444,1269
3445,1876
3446,1983
3447,1703
3448,466
3449,2640
3450,1362
3451,1310
3452,721
3453,729
3454,648
3455,1205
3456,1251
3457,1411
3458,924
3459,910
3460,1245
3461,1395
3462,1121
3463,751
3464,907
3465,1051
3466,1179
3467,1426
3468,799
3469,647
3470,1403
3471,1902
3472,1108
3473,708
3474,974
3475,1544
3476,1346
3477,959
3478,727
3479,1469
3480,1461
3481,1469
3482,953
3483,908
3484,709
3485,1381
3486,1095
3487,740
3488,931
3489,923
3490,1571
3491,1214
3492,5348
3493,5834
3494,5152
3495,1494
3496,655
3497,833
3498,954
3499,1368
3500,1533
3501,899
3502,678
3503,951
3504,1284
3505,785
3506,760
3507,666
3508,1215
3509,1324
3510,579
3511,871
3512,453
3513,1705
3514,1582
3515,1365
3516,1522
3517,2020
3518,1678
3519,4936
3520,769
3521,837
3522,797
3523,1295
3524,1111
3525,660
3526,871
3527,1381
3528,1400
3529,976
3530,991
3531,744
3532,1489
3533,1595
3534,792
3535,827
3536,734
3537,1781
3538,6191
3539,5536
3540,4393
3541,4300
3542,2856
3543,1365
3544,1090
3545,644
3546,1296
3547,1494
3548,1194
3549,848
3550,852
3551,1770
3552,1124
3553,1035
3554,1105
3555,1163
3556,1280
3557,1282
3558,486
3559,682
3560,826
3561,1142
3562,1125
3563,928
3564,902
3565,1602
3566,1397
3567,1822
3568,555
3569,711
3570,1082
3571,1070
3572,689
3573,718
3574,606
3575,1244
3576,1110
3577,624
3578,627
3579,833
3580,1299
3581,1148
3582,1035
3583,520
3584,739
3585,1652
3586,4876
3587,4790
3588,4377
3589,4277
3590,4869
3591,1165
3592,932
3593,1013
3594,1339
3595,1163
3596,793
3597,702
3598,838
3599,1276
3600,1369
3601,1558
3602,1583
3603,883
3604,760
3605,1114
3606,1202
3607,1284
3608,714
3609,1531
3610,2524
3611,4609
3612,1950
3613,3804
3614,1617
3615,2166
3616,920
3617,824
3618,879
3619,1348
3620,1164
3621,734
3622,1031
3623,927
3624,865
3625,1188
3626,1386
3627,865
3628,654
3629,900
3630,1103
3631,1017
3632,721
3633,855
3634,1671
3635,1924
3636,2053
3637,1502
3638,3987
3639,2481
3640,1325
3641,850
3642,853
3643,585
3644,1196
3645,1093
3646,712
3647,1002
3648,689
3649,616
3650,1187
3651,1327
3652,743
3653,637
3654,660
3655,1027
3656,998
3657,1158
3658,3129
3659,2816
3660,1707
3661,1946
3662,1415
3663,5067
3664,1273
3665,508
3666,755
3667,961
3668,1221
3669,1275
3670,1212
3671,1245
3672,807
3673,950
3674,996
3675,1371
3676,1242
3677,749
3678,797
3679,791
3680,1521
3681,1999
3682,4036
3683,4325
3684,4203
3685,1573
3686,1415
3687,1571
3688,741
3689,1344
3690,1627
3691,875
3692,697
3693,704
3694,1454
3695,1194
3696,1316
3697,1389
3698,882
3699,858
3700,1087
3701,1563
3702,1245
3703,799
3704,675
3705,1385
3706,1979
3707,1648
3708,1211
3709,1297
3710,2097
3711,1072
3712,729
3713,795
3714,717
3715,1108
3716,1393
3717,611
3718,504
3719,790
3720,1184
3721,1166
3722,1165
3723,912
3724,907
3725,1547
3726,1094
3727,679
3728,769
3729,609
3730,1189
3731,1253
3732,600
3733,705
3734,929
3735,1272
3736,1266
3737,645
3738,758
3739,1116
3740,1487
3741,665
3742,719
3743,640
3744,834
3745,952
3746,1310
3747,1194
3748,865
3749,633
3750,737
3751,1154
3752,1315
3753,617
3754,1805
3755,1795
3756,2214
3757,2534
3758,2058
3759,1068
3760,960
3761,739
3762,843
3763,1374
3764,1573
3765,1272
3766,1346
3767,650
3768,679
3769,1465
3770,1333
3771,771
3772,650
3773,878
3774,1178
3775,1107
3776,611
3777,1294
3778,1559
3779,1682
3780,7033
3781,4175
3782,4157
3783,1675
3784,1272
3785,1155
3786,776
3787,793
3788,1203
3789,1279
3790,692
3791,714
3792,909
3793,910
3794,1260
3795,1108
3796,913
3797,1115
3798,943
3799,1146
3800,1333
3801,1428
3802,3099
3803,3614
3804,3123
3805,1179
3806,1478
3807,1859
3808,1263
3809,1946
3810,1591
3811,820
3812,747
3813,1327
3814,1152
3815,895
3816,699
3817,1524
3818,1362
3819,1055
3820,737
3821,936
3822,1103
3823,1066
3824,685
3825,651
3826,7054
3827,1767
3828,4013
3829,1559
3830,1523
3831,2662
3832,3799
3833,1148
3834,606
3835,962
3836,1153
3837,1186
3838,853
3839,922
3840,1753
3841,1374
3842,789
3843,629
3844,639
3845,1157
3846,1198
3847,679
3848,780
3849,1633
3850,2535
3851,5235
3852,2314
3853,1569
3854,3662
3855,2672
3856,1408
3857,647
3858,776
3859,1182
3860,1447
3861,1341
3862,930
3863,948
3864,1476
3865,929
3866,912
3867,696
3868,2806
3869,1331
3870,1041
3871,2320
3872,1392
3873,2320
3874,3091
3875,4605
3876,1925
3877,2562
3878,3302
3879,4142
3880,1064
3881,1010
3882,1149
3883,1760
3884,1577
3885,2529
3886,1259
3887,1570
3888,1534
3889,1120
3890,848
3891,1365
3892,1724
3893,1365
3894,1101
3895,1045
3896,1464
3897,1491
3898,928
3899,974
3900,1554
3901,1453
3902,853
3903,1515
3904,993
3905,1029
3906,1709
3907,1403
3908,1344
3909,1124
3910,1512
3911,1397
3912,1169
3913,978
3914,1663
3915,1774
3916,1241
3917,1148
3918,969
3919,1638
3920,1498
3921,945
3922,1437
3923,1752
3924,2614
3925,2012
3926,2344
3927,772
3928,878
3929,1449
3930,1459
3931,933
3932,953
3933,1429
3934,1535
3935,1534
3936,904
3937,1184
3938,1327
3939,1293
3940,1066
3941,963
3942,886
3943,787
3944,731
3945,1310
3946,677
3947,908
3948,1009
3949,1118
3950,623
3951,1463
3952,1785
3953,1604
3954,1479
3955,835
3956,743
3957,983
3958,1299
3959,1385
3960,699
3961,1078
3962,1414
3963,1214
3964,1182
3965,891
3966,873
3967,1517
3968,1336
3969,2350
3970,2362
3971,2878
3972,1878
3973,3257
3974,1865
3975,723
3976,1249
3977,1455
3978,685
3979,979
3980,1009
3981,1422
3982,1327
3983,811
3984,1471
3985,1780
3986,1459
3987,1167
3988,878
3989,841
3990,1232
3991,1432
3992,754
3993,2986
3994,1240
3995,6073
3996,5219
3997,4200
3998,4300
3999,2161
4000,1711
4001,1616
4002,1655
4003,2312
4004,1748
4005,1427
4006,2497
4007,870
4008,674
4009,1364
4010,1407
4011,1366
4012,697
4013,777
4014,1393
4015,1419
4016,1216
4017,1440
4018,6565
4019,5738
4020,1584
4021,2905
4022,2900
4023,1854
4024,1737
4025,1156
4026,1160
4027,1002
4028,1287
4029,1693
4030,876
4031,1003
4032,701
4033,1493
4034,959
4035,1468
4036,1552
4037,1247
4038,776
4039,1560
4040,1392
4041,1608
4042,3259
4043,3676
4044,1988
4045,4629
4046,4373
4047,1400
4048,1962
4049,1348
4050,1221
4051,875
4052,708
4053,768
4054,1264
4055,1495
4056,1277
4057,809
4058,1016
4059,1322
4060,1257
4061,943
4062,879
4063,801
4064,1294
4065,1311
4066,1018
4067,589
4068,903
4069,1075
4070,1251
4071,4351
4072,1560
4073,1211
4074,1546
4075,1607
4076,993
4077,567
4078,1283
4079,1568
4080,882
4081,900
4082,1350
4083,859
4084,834
4085,1168
4086,1351
4087,429
4088,520
4089,1233
4090,1351
4091,1378
4092,2980
4093,2245
4094,2957
4095,581
4096,976
4097,1443
4098,1355
4099,901
4100,814
4101,904
4102,1484
4103,1326
4104,740
4105,1398
4106,1394
4107,765
4108,905
4109,1329
4110,1259
4111,676
4112,587
4113,1219
4114,1729
4115,3195
4116,1480
4117,2877
4118,2795
4119,5042
4120,808
4121,1104
4122,1346
4123,1469
4124,596
4125,1212
4126,1107
4127,1023
4128,799
4129,903
4130,1390
4131,1425
4132,1106
4133,745
4134,988
4135,610
4136,1638
4137,1421
4138,1735
4139,1695
4140,1598
4141,1685
4142,1546
4143,1842
4144,942
4145,1914
4146,1349
4147,1391
4148,928
4149,1197
4150,1087
4151,1358
4152,1042
4153,979
4154,1095
4155,1092
4156,978
4157,958
4158,950
4159,854
4160,882
4161,1410
4162,1816
4163,2188
4164,2365
4165,2045
4166,2114
4167,1728
4168,1111
4169,930
4170,950
4171,1008
4172,971
4173,908
4174,992
4175,1000
4176,1056
4177,940
4178,931
4179,908
4180,1069
4181,944
4182,884
4183,856
4184,841
4185,1390
4186,1994
4187,2213
4188,2039
4189,1914
4190,1960
4191,1599
4192,1094
4193,963
4194,939
4195,918
4196,911
4197,839
4198,862
4199,994
4200,1460
4201,827
4202,616
4203,1131
4204,1232
4205,1199
4206,760
4207,521
4208,614
4209,1903
4210,1529
4211,1504
4212,2076
4213,3631
4214,2330
4215,1635
4216,1346
4217,977
4218,740
4219,1146
4220,1117
4221,1083
4222,959
4223,1387
4224,1003
4225,1053
4226,1510
4227,1518
4228,805
4229,899
4230,904
4231,1062
4232,1518
4233,875
4234,1468
4235,1091
4236,1226
4237,1026
4238,985
4239,855
4240,1184
4241,1616
4242,1457
4243,882
4244,828
4245,1377
4246,1629
4247,1283
4248,1049
4249,1602
4250,1506
4251,896
4252,1019
4253,1470
4254,1277
4255,1262
4256,1021
4257,845
4258,1944
4259,1941
4260,1227
4261,4050
4262,1500
4263,1306
4264,1176
4265,1175
4266,755
4267,1043
4268,1566
4269,1485
4270,1089
4271,711
4272,1366
4273,1485
4274,899
4275,889
4276,1419
4277,1337
4278,869
4279,931
4280,1011
4281,2012
4282,1540
4283,1893
4284,1816
4285,2051
4286,3143
4287,1639
4288,1544
4289,1252
4290,2204
4291,1803
4292,1243
4293,898
4294,773
4295,1185
4296,1227
4297,912
4298,943
4299,917
4300,1191
4301,883
4302,1254
4303,819
4304,1255
4305,1238
4306,2563
4307,1803
4308,2663
4309,2886
4310,1111
4311,3127
4312,1777
4313,1200
4314,935
4315,1329
4316,1404
4317,1003
4318,889
4319,1352
4320,2109
4321,1468
4322,734
4323,940
4324,1460
4325,1427
4326,1044
4327,971
4328,957
4329,1314
4330,1836
4331,3378
4332,2515
4333,1580
4334,3263
4335,2474
4336,2308
4337,1364
4338,968
4339,973
4340,1359
4341,956
4342,1299
4343,1355
4344,1368
4345,1412
4346,1123
4347,1142
4348,1434
4349,1120
4350,669
4351,708
4352,852
4353,3060
4354,4302
4355,4255
4356,4704
4357,4683
4358,4931
4359,2427
4360,1148
4361,1604
4362,1124
4363,1372
4364,1611
4365,1258
4366,843
4367,1019
4368,1582
4369,957
4370,889
4371,1396
4372,1278
4373,759
4374,980
4375,911
4376,1391
4377,1490
4378,1000
4379,1826
4380,1595
4381,1518
4382,1031
4383,4165
4384,1393
4385,1396
4386,1272
4387,1282
4388,1495
4389,1016
4390,998
4391,1470
4392,1609
4393,1507
4394,911
4395,1014
4396,1647
4397,862
4398,1179
4399,1426
4400,1558
4401,1133
4402,1378
4403,1579
4404,1603
4405,858
4406,891
4407,1759
4408,1526
4409,1283
4410,1385
4411,1175
4412,1090
4413,1619
4414,1568
4415,923
4416,881
4417,867
4418,946
4419,855
4420,912
4421,998
4422,900
4423,816
4424,1316
4425,786
4426,3576
4427,1726
4428,3015
4429,5573
4430,1648
4431,980
4432,1605
4433,907
4434,770
4435,1667
4436,1628
4437,1013
4438,1612
4439,1441
4440,772
4441,684
4442,1174
4443,1067
4444,808
4445,489
4446,1255
4447,584
4448,621
4449,2075
4450,3026
4451,948
4452,3971
4453,67
4454,625
4455,2993
4456,335
4457,651
4458,973
4459,1215
4460,666
4461,798
4462,1032
4463,1082
4464,1027
4465,1043
4466,839
4467,1030
4468,622
4469,338
4470,718
4471,772
4472,1163
4473,697
4474,2805
4475,2089
4476,280
4477,2687
4478,897
4479,217
4480,401
4481,1320
4482,1044
4483,1087
4484,1121
4485,1147
4486,902
4487,1140
4488,853
4489,1081
4490,1161
4491,446
4492,859
4493,1227
4494,1342
4495,782
4496,1075
4497,1363
4498,-364
4499,3061
4500,4245
4501,2092
4502,1998
4503,1584
4504,886
4505,766
4506,522
4507,980
4508,1271
4509,1214
4510,921
4511,854
4512,874
4513,1187
4514,1088
4515,828
4516,779
4517,1191
4518,892
4519,880
4520,1143
4521,736
4522,172
4523,640
4524,679
4525,1728
4526,1059
4527,1556
4528,1450
4529,1005
4530,411
4531,823
4532,727
4533,947
4534,923
4535,885
4536,936
4537,669
4538,1145
4539,733
4540,1130
4541,885
4542,1228
4543,666
4544,974
4545,1022
4546,2645
4547,1074
4548,-421
4549,973
4550,677
4551,2527
4552,921
4553,1062
4554,411
4555,1143
4556,940
4557,650
4558,412
4559,1095
4560,915
4561,1020
4562,1279
4563,736
4564,426
4565,734
4566,1119
4567,1162
4568,1173
4569,399
4570,1642
4571,796
4572,835
4573,72
4574,1975
4575,1009
4576,-176
4577,817
4578,1356
4579,1929
4580,817
4581,936
4582,1050
4583,1462
4584,602
4585,1121
4586,891
4587,671
4588,536
4589,741
4590,723
4591,1355
4592,710
4593,1849
4594,494
4595,1053
4596,1617
4597,3032
4598,-18
4599,1457
4600,1168
4601,721
4602,804
4603,965
4604,793
4605,758
4606,1612
4607,906
4608,882
4609,715
4610,1057
4611,484
4612,934
4613,1123
4614,1167
4615,320
4616,1059
4617,1806
4618,1696
4619,2954
4620,682
4621,2267
4622,2824
4623,731
4624,999
4625,976
4626,1140
4627,742
4628,514
4629,1435
4630,921
4631,1183
4632,943
4633,1175
4634,1302
4635,-215
4636,1458
4637,1347
4638,1147
4639,915
4640,1100
4641,1292
4642,3190
4643,1555
4644,168
4645,2194
4646,3903
4647,1003
4648,1246
4649,1067
4650,727
4651,398
4652,676
4653,1168
4654,713
4655,1322
4656,658
4657,521
4658,760
4659,1315
4660,1379
4661,1343
4662,1532
4663,383
4664,807
4665,1929
4666,267
4667,259
4668,-389
4669,2928
4670,3359
4671,2489
4672,1152
4673,709
4674,656
4675,794
4676,743
4677,1200
4678,731
4679,814
4680,1214
4681,670
4682,1238
4683,1039
4684,743
4685,599
4686,300
4687,778
4688,244
4689,814
4690,2108
4691,-215
4692,3429
4693,3203
4694,2256
4695,1470
4696,956
4697,1032
4698,1140
4699,748
4700,689
4701,1147
4702,735
4703,985
4704,865
4705,573
4706,619
4707,706
4708,891
4709,999
4710,1020
4711,480
4712,665
4713,1140
4714,1608
4715,4544
4716,2298
4717,347
4718,1917
4719,1985
4720,1303
4721,653
4722,773
4723,915
4724,604
4725,598
4726,1525
4727,1095
4728,1411
4729,1129
4730,517
4731,573
4732,1238
4733,1054
4734,1201
4735,1022
4736,701
4737,548
4738,1924
4739,3279
4740,2021
4741,-1014
4742,1728
4743,949
4744,1567
4745,530
4746,1245
4747,673
4748,691
4749,1030
4750,465
4751,1412
4752,886
4753,1341
4754,475
4755,596
4756,1184
4757,515
4758,718
4759,775
4760,626
4761,1873
4762,2828
4763,2187
4764,3324
4765,3367
4766,2589
4767,1784
4768,891
4769,1113
4770,1004
4771,625
4772,966
4773,1300
4774,705
4775,1593
4776,1475
4777,1491
4778,304
4779,1430
4780,1282
4781,1015
4782,1036
4783,854
4784,530
4785,1168
4786,767
4787,2529
4788,3359
4789,987
4790,1805
4791,1712
4792,625
4793,999
4794,1302
4795,1096
4796,822
4797,1027
4798,1227
4799,1060
4800,1154
4801,453
4802,893
4803,1158
4804,674
4805,457
4806,614
4807,694
4808,419
4809,354
4810,1489
4811,1409
4812,1723
4813,2179
4814,-154
4815,4094
4816,1421
4817,1271
4818,987
4819,559
4820,718
4821,864
4822,960
4823,814
4824,919
4825,1299
4826,1155
4827,1259
4828,982
4829,722
4830,981
4831,774
4832,797
4833,1126
4834,1300
4835,3034
4836,3026
4837,271
4838,1622
4839,1001
4840,53
4841,1268
4842,989
4843,898
4844,1046
4845,274
4846,986
4847,902
4848,332
4849,927
4850,1018
4851,715
4852,734
4853,907
4854,1337
4855,809
4856,1166
4857,1242
4858,2143
4859,3556
4860,2639
4861,2868
4862,-304
4863,1896
4864,351
4865,1004
4866,547
4867,706
4868,914
4869,1385
4870,546
4871,801
4872,1455
4873,810
4874,1109
4875,1468
4876,1131
4877,1050
4878,1008
